File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger,Comment,
01280784.JPG,NPR2-2017-11-21-end\101EK113,NPR2,28-Jan-2018,13:00:21,Ok,FALSE,Sunny,TRUE,true,37,FALSE,Baboon + Cattle,
01290806.JPG,NPR2-2017-11-21-end\101EK113,NPR2,29-Jan-2018,10:01:47,Ok,FALSE,Sunny,TRUE,true,31,FALSE,Cattle,
01290810.JPG,NPR2-2017-11-21-end\101EK113,NPR2,29-Jan-2018,13:08:51,Ok,FALSE,Sunny,true,true,45,FALSE,Cattle,
01300833.JPG,NPR2-2017-11-21-end\101EK113,NPR2,30-Jan-2018,10:21:04,Ok,false,Sunny,false,true,30,false,Cattle,
01310867.JPG,NPR2-2017-11-21-end\101EK113,NPR2,31-Jan-2018,19:30:42,Dark,FALSE,Shade,FALSE,TRUE,17,FALSE,Steenbok,
02010894.JPG,NPR2-2017-11-21-end\101EK113,NPR2,01-Feb-2018,21:05:22,Dark,FALSE,Dark,FALSE,TRUE,21,FALSE,Unidentified,
02020908.JPG,NPR2-2017-11-21-end\101EK113,NPR2,02-Feb-2018,10:53:42,Ok,false,Sunny,false,true,27,false,Cattle,
02020910.JPG,NPR2-2017-11-21-end\101EK113,NPR2,02-Feb-2018,11:01:34,Ok,false,Sunny,false,true,27,false,Cattle,
02040955.JPG,NPR2-2017-11-21-end\101EK113,NPR2,04-Feb-2018,07:55:06,Ok,false,Sunny,false,true,16,false,Baboon,
02050983.JPG,NPR2-2017-11-21-end\101EK113,NPR2,05-Feb-2018,09:08:45,Ok,false,Sunny,false,true,23,false,Baboon,
02050987.JPG,NPR2-2017-11-21-end\101EK113,NPR2,05-Feb-2018,12:34:05,Ok,false,Sunny,false,true,38,false,Baboon,
02060009.JPG,NPR2-2017-11-21-end\102EK113,NPR2,06-Feb-2018,07:14:44,Ok,false,Shade,false,true,21,false,Cattle,
02060011.JPG,NPR2-2017-11-21-end\102EK113,NPR2,06-Feb-2018,08:42:18,Ok,false,Shade,false,true,22,false,Cattle,
02070037.JPG,NPR2-2017-11-21-end\102EK113,NPR2,07-Feb-2018,09:31:12,Ok,false,Sunny,false,true,26,false,Baboon,
02070039.JPG,NPR2-2017-11-21-end\102EK113,NPR2,07-Feb-2018,10:11:49,Ok,false,Sunny,false,true,26,false,Baboon,
02070043.JPG,NPR2-2017-11-21-end\102EK113,NPR2,07-Feb-2018,13:26:25,Ok,false,Sunny,false,true,38,false,Cattle,
02080060.JPG,NPR2-2017-11-21-end\102EK113,NPR2,08-Feb-2018,05:55:00,Ok,false,Shade,false,true,15,false,Kudu,
02080061.JPG,NPR2-2017-11-21-end\102EK113,NPR2,08-Feb-2018,06:00:02,Ok,false,Shade,false,true,15,false,Kudu,
02080062.JPG,NPR2-2017-11-21-end\102EK113,NPR2,08-Feb-2018,06:01:55,Ok,false,Shade,false,true,15,false,Kudu,
02090089.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Feb-2018,08:00:02,Ok,false,Sunny,false,true,23,false,Cattle,
02090090.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Feb-2018,08:03:05,Ok,false,Sunny,false,true,25,false,Cattle,
02090092.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Feb-2018,09:05:47,Ok,false,Sunny,false,true,27,false,Cattle,
02090094.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Feb-2018,10:04:14,Ok,false,Sunny,false,true,31,false,Cattle,
02100117.JPG,NPR2-2017-11-21-end\102EK113,NPR2,10-Feb-2018,06:36:02,Ok,false,Shade,false,true,17,false,Baboon,
02100123.JPG,NPR2-2017-11-21-end\102EK113,NPR2,10-Feb-2018,11:02:26,Ok,false,Sunny,false,true,26,false,Unidentified,
02100126.JPG,NPR2-2017-11-21-end\102EK113,NPR2,10-Feb-2018,13:32:01,Ok,false,Sunny,false,true,36,false,Cattle,
02110145.JPG,NPR2-2017-11-21-end\102EK113,NPR2,11-Feb-2018,06:29:26,Ok,false,Shade,false,true,15,false,Cattle,
02110158.JPG,NPR2-2017-11-21-end\102EK113,NPR2,11-Feb-2018,17:27:31,Dark,FALSE,Shade,FALSE,TRUE,38,FALSE,Baboon,
02120176.JPG,NPR2-2017-11-21-end\102EK113,NPR2,12-Feb-2018,10:04:31,Ok,false,Sunny,false,true,26,false,Baboon,
02120187.JPG,NPR2-2017-11-21-end\102EK113,NPR2,12-Feb-2018,20:04:01,Dark,FALSE,Dark,FALSE,TRUE,20,FALSE,Unidentified,
02120190.JPG,NPR2-2017-11-21-end\102EK113,NPR2,12-Feb-2018,22:29:59,Dark,FALSE,Dark,FALSE,TRUE,17,FALSE,Steenbok,
02130199.JPG,NPR2-2017-11-21-end\102EK113,NPR2,13-Feb-2018,06:33:13,Dark,FALSE,Shade,FALSE,TRUE,15,FALSE,Jackal,
02130205.JPG,NPR2-2017-11-21-end\102EK113,NPR2,13-Feb-2018,11:02:00,Ok,false,Sunny,false,true,31,false,Cattle,
02130210.JPG,NPR2-2017-11-21-end\102EK113,NPR2,13-Feb-2018,15:40:13,Ok,false,Sunny,false,true,36,false,Baboon,
02140226.JPG,NPR2-2017-11-21-end\102EK113,NPR2,14-Feb-2018,06:56:31,Ok,false,Shade,false,true,20,false,Jackal,
02140228.JPG,NPR2-2017-11-21-end\102EK113,NPR2,14-Feb-2018,07:57:51,Ok,false,Sunny,false,true,21,false,Bird,
02150268.JPG,NPR2-2017-11-21-end\102EK113,NPR2,15-Feb-2018,21:53:27,Dark,FALSE,Dark,FALSE,TRUE,20,FALSE,Jackal,
02170304.JPG,NPR2-2017-11-21-end\102EK113,NPR2,17-Feb-2018,07:33:20,Ok,false,Shade,false,true,20,false,Baboon,
02170306.JPG,NPR2-2017-11-21-end\102EK113,NPR2,17-Feb-2018,08:05:45,Ok,false,Sunny,false,true,21,false,Baboon,
02210405.JPG,NPR2-2017-11-21-end\102EK113,NPR2,21-Feb-2018,08:14:17,Ok,false,Sunny,false,true,21,false,Baboon,
02220430.JPG,NPR2-2017-11-21-end\102EK113,NPR2,22-Feb-2018,07:35:32,Ok,false,Sunny,false,true,16,false,Baboon,
02220439.JPG,NPR2-2017-11-21-end\102EK113,NPR2,22-Feb-2018,15:08:57,Ok,false,Sunny,false,true,43,false,Baboon,
02230466.JPG,NPR2-2017-11-21-end\102EK113,NPR2,23-Feb-2018,14:11:59,Ok,false,Sunny,false,true,42,false,Baboon,
02230468.JPG,NPR2-2017-11-21-end\102EK113,NPR2,23-Feb-2018,15:38:41,Ok,false,Sunny,false,true,38,false,Baboon,
02240489.JPG,NPR2-2017-11-21-end\102EK113,NPR2,24-Feb-2018,11:39:40,Ok,false,Shade,false,true,25,false,Bird,
02270567.JPG,NPR2-2017-11-21-end\102EK113,NPR2,27-Feb-2018,07:20:36,Ok,false,Shade,false,true,11,false,Baboon,
02270569.JPG,NPR2-2017-11-21-end\102EK113,NPR2,27-Feb-2018,08:14:17,Ok,false,Sunny,false,true,15,false,Baboon,
02270571.JPG,NPR2-2017-11-21-end\102EK113,NPR2,27-Feb-2018,09:06:35,Ok,false,Sunny,false,true,22,false,Baboon,
03010624.JPG,NPR2-2017-11-21-end\102EK113,NPR2,01-Mar-2018,11:03:10,Ok,false,Sunny,false,true,27,false,Baboon,
03030667.JPG,NPR2-2017-11-21-end\102EK113,NPR2,03-Mar-2018,02:52:45,Dark,FALSE,Dark,FALSE,TRUE,13,FALSE,Eland,
03040699.JPG,NPR2-2017-11-21-end\102EK113,NPR2,04-Mar-2018,08:02:37,Ok,false,Shade,false,true,13,false,Baboon,
03050729.JPG,NPR2-2017-11-21-end\102EK113,NPR2,05-Mar-2018,12:41:42,Ok,false,Sunny,false,true,31,false,Unidentified,
03050737.JPG,NPR2-2017-11-21-end\102EK113,NPR2,05-Mar-2018,19:11:20,Dark,FALSE,Dark,FALSE,TRUE,22,FALSE,Steenbok,
03070781.JPG,NPR2-2017-11-21-end\102EK113,NPR2,07-Mar-2018,11:44:26,Ok,false,Shade,false,true,31,false,Baboon,
03080796.JPG,NPR2-2017-11-21-end\102EK113,NPR2,08-Mar-2018,01:56:25,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE,Kudu,
03090830.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Mar-2018,07:27:52,Ok,false,Shade,false,true,10,false,Baboon,
03090833.JPG,NPR2-2017-11-21-end\102EK113,NPR2,09-Mar-2018,09:02:13,Ok,false,Sunny,false,true,17,false,Baboon,
03110880.JPG,NPR2-2017-11-21-end\102EK113,NPR2,11-Mar-2018,07:29:16,Ok,false,Shade,false,true,13,false,Baboon,
03120899.JPG,NPR2-2017-11-21-end\102EK113,NPR2,12-Mar-2018,01:02:47,Dark,FALSE,Dark,FALSE,true,13,false,Unidentified,
03130931.JPG,NPR2-2017-11-21-end\102EK113,NPR2,13-Mar-2018,06:36:14,Dark,FALSE,Shade,FALSE,TRUE,12,FALSE,Baboon,
03130933.JPG,NPR2-2017-11-21-end\102EK113,NPR2,13-Mar-2018,07:59:30,Ok,false,Sunny,false,true,20,false,Baboon,
03190085.JPG,NPR2-2017-11-21-end\103EK113,NPR2,19-Mar-2018,07:25:04,Ok,false,Shade,false,true,10,false,Baboon,
03190089.JPG,NPR2-2017-11-21-end\103EK113,NPR2,19-Mar-2018,10:14:23,Ok,false,Sunny,false,true,23,false,Baboon,
03190094.JPG,NPR2-2017-11-21-end\103EK113,NPR2,19-Mar-2018,14:06:15,Ok,false,Sunny,false,true,35,false,Baboon,
03200115.JPG,NPR2-2017-11-21-end\103EK113,NPR2,20-Mar-2018,10:36:19,Ok,false,Sunny,false,true,22,false,Baboon,
03210150.JPG,NPR2-2017-11-21-end\103EK113,NPR2,21-Mar-2018,18:39:08,Dark,FALSE,Dark,FALSE,TRUE,17,FALSE,Kudu,
03230191.JPG,NPR2-2017-11-21-end\103EK113,NPR2,23-Mar-2018,09:28:21,Ok,false,Sunny,false,true,21,false,Baboon,
03250233.JPG,NPR2-2017-11-21-end\103EK113,NPR2,25-Mar-2018,01:31:50,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE,Unidentified,
03270289.JPG,NPR2-2017-11-21-end\103EK113,NPR2,27-Mar-2018,08:42:36,Ok,false,Sunny,false,true,15,false,Jackal,
03270291.JPG,NPR2-2017-11-21-end\103EK113,NPR2,27-Mar-2018,09:38:57,Ok,false,Sunny,false,true,20,false,Baboon,
03280315.JPG,NPR2-2017-11-21-end\103EK113,NPR2,28-Mar-2018,07:16:07,Ok,false,Shade,false,true,11,false,Baboon,
03290352.JPG,NPR2-2017-11-21-end\103EK113,NPR2,29-Mar-2018,17:13:54,Ok,false,Shade,false,true,21,false,Steenbok,
03310393.JPG,NPR2-2017-11-21-end\103EK113,NPR2,31-Mar-2018,09:15:02,Ok,false,Shade,false,true,16,false,Steenbok,
03310397.JPG,NPR2-2017-11-21-end\103EK113,NPR2,31-Mar-2018,12:52:40,Ok,false,Sunny,false,true,26,false,Baboon,
03310408.JPG,NPR2-2017-11-21-end\103EK113,NPR2,31-Mar-2018,22:08:12,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE,Steenbok,
04010428.JPG,NPR2-2017-11-21-end\103EK113,NPR2,01-Apr-2018,15:47:55,Ok,false,Shade,false,true,31,false,African Wild Cat,
04020452.JPG,NPR2-2017-11-21-end\103EK113,NPR2,02-Apr-2018,14:09:20,Ok,false,Sunny,false,true,36,false,Steenbok,
04040495.JPG,NPR2-2017-11-21-end\103EK113,NPR2,04-Apr-2018,08:10:35,Ok,false,Shade,false,true,16,false,Baboon,
04050521.JPG,NPR2-2017-11-21-end\103EK113,NPR2,05-Apr-2018,09:37:30,Ok,false,Sunny,false,true,20,false,Baboon,
04070564.JPG,NPR2-2017-11-21-end\103EK113,NPR2,07-Apr-2018,03:37:22,Dark,FALSE,Dark,FALSE,TRUE,8,FALSE,Steenbok,
04100643.JPG,NPR2-2017-11-21-end\103EK113,NPR2,10-Apr-2018,09:41:12,Ok,false,Shade,false,true,15,false,Baboon,
04150764.JPG,NPR2-2017-11-21-end\103EK113,NPR2,15-Apr-2018,09:10:28,Ok,false,Sunny,false,true,13,false,Steenbok,
04230960.JPG,NPR2-2017-11-21-end\103EK113,NPR2,23-Apr-2018,11:06:59,Ok,false,Sunny,false,true,25,false,Baboon,
04230967.JPG,NPR2-2017-11-21-end\103EK113,NPR2,23-Apr-2018,17:47:15,Ok,false,Shade,false,true,22,false,Oryx,
04240978.JPG,NPR2-2017-11-21-end\103EK113,NPR2,24-Apr-2018,03:32:09,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE,Unidentified,
04250012.JPG,NPR2-2017-11-21-end\104EK113,NPR2,25-Apr-2018,10:20:43,Ok,false,Sunny,false,true,16,false,Baboon,
04260037.JPG,NPR2-2017-11-21-end\104EK113,NPR2,26-Apr-2018,10:16:21,Ok,false,Sunny,false,true,16,false,Baboon,
04300143.JPG,NPR2-2017-11-21-end\104EK113,NPR2,30-Apr-2018,16:39:01,Dark,FALSE,Shade,FALSE,TRUE,21,FALSE,African Wild Cat,
05010162.JPG,NPR2-2017-11-21-end\104EK113,NPR2,01-May-2018,10:55:22,Ok,false,Sunny,false,true,22,false,Baboon,
05020185.JPG,NPR2-2017-11-21-end\104EK113,NPR2,02-May-2018,08:11:03,Ok,false,Shade,false,true,10,false,Steenbok,
05030223.JPG,NPR2-2017-11-21-end\104EK113,NPR2,03-May-2018,21:48:06,Dark,FALSE,Dark,FALSE,TRUE,8,FALSE,Kudu,
05040227.JPG,NPR2-2017-11-21-end\104EK113,NPR2,04-May-2018,00:21:53,Dark,FALSE,Dark,FALSE,TRUE,5,FALSE,Oryx,
05050275.JPG,NPR2-2017-11-21-end\104EK113,NPR2,05-May-2018,22:19:44,Dark,FALSE,Dark,FALSE,TRUE,12,FALSE,Kudu,
05090364.JPG,NPR2-2017-11-21-end\104EK113,NPR2,09-May-2018,11:17:58,Ok,false,Sunny,false,true,17,false,Baboon,
05090366.JPG,NPR2-2017-11-21-end\104EK113,NPR2,09-May-2018,12:51:14,Ok,false,Sunny,false,true,23,false,Baboon,
05090371.JPG,NPR2-2017-11-21-end\104EK113,NPR2,09-May-2018,16:54:36,Dark,FALSE,Shade,FALSE,TRUE,17,FALSE,Steenbok,
05100385.JPG,NPR2-2017-11-21-end\104EK113,NPR2,10-May-2018,04:23:59,Dark,FALSE,Dark,FALSE,TRUE,3,FALSE,Unidentified,
05100388.JPG,NPR2-2017-11-21-end\104EK113,NPR2,10-May-2018,06:52:24,Ok,false,Shade,false,true,2,false,Kudu,
05130464.JPG,NPR2-2017-11-21-end\104EK113,NPR2,13-May-2018,08:57:15,Ok,false,Shade,false,true,11,false,Steenbok,
05140495.JPG,NPR2-2017-11-21-end\104EK113,NPR2,14-May-2018,13:05:43,Ok,false,Sunny,false,true,23,false,Kudu,
05150523.JPG,NPR2-2017-11-21-end\104EK113,NPR2,15-May-2018,15:24:13,Ok,false,Shade,false,true,25,false,Kudu,
05160550.JPG,NPR2-2017-11-21-end\104EK113,NPR2,16-May-2018,17:55:08,Dark,FALSE,Dark,FALSE,TRUE,16,FALSE,Steenbok,
05170570.JPG,NPR2-2017-11-21-end\104EK113,NPR2,17-May-2018,12:41:03,Ok,false,Sunny,false,true,26,false,Baboon,
05190625.JPG,NPR2-2017-11-21-end\104EK113,NPR2,19-May-2018,17:14:23,Dark,FALSE,Dark,FALSE,TRUE,21,FALSE,Steenbok,
05200633.JPG,NPR2-2017-11-21-end\104EK113,NPR2,20-May-2018,00:38:56,Dark,FALSE,Dark,FALSE,TRUE,13,FALSE,Kudu,
05210669.JPG,NPR2-2017-11-21-end\104EK113,NPR2,21-May-2018,10:36:02,Ok,false,Sunny,false,true,21,false,Baboon,
05210675.JPG,NPR2-2017-11-21-end\104EK113,NPR2,21-May-2018,15:29:43,Ok,false,Shade,false,true,20,false,Baboon,
05260792.JPG,NPR2-2017-11-21-end\104EK113,NPR2,26-May-2018,10:42:27,Ok,false,Sunny,false,true,12,false,Baboon,
05260795.JPG,NPR2-2017-11-21-end\104EK113,NPR2,26-May-2018,12:39:23,Ok,false,Sunny,false,true,20,false,Baboon,
05260796.JPG,NPR2-2017-11-21-end\104EK113,NPR2,26-May-2018,13:00:01,Ok,false,Sunny,false,true,21,false,Baboon,
05270824.JPG,NPR2-2017-11-21-end\104EK113,NPR2,27-May-2018,15:00:02,Ok,false,Shade,false,true,21,false,Baboon,
05270825.JPG,NPR2-2017-11-21-end\104EK113,NPR2,27-May-2018,15:00:22,Ok,false,Shade,false,true,21,false,Baboon,
05270828.JPG,NPR2-2017-11-21-end\104EK113,NPR2,27-May-2018,17:37:10,Dark,FALSE,Dark,FALSE,TRUE,15,FALSE,Kudu,
